Transport,Vehicle Type,Vehicle Monthly Distance Km,Energy efficiency,Waste Bag Weekly Count,Recycling,Monthly Grocery Bill,Frequency of Traveling by Air,CarbonEmission
1,0,1520,1,7,12,81,2,2657
1,0,1031,0,2,3,83,2,1313
2,0,1,1,2,2,285,0,1906
2,0,65,0,3,4,233,3,2993
0,1,6910,0,3,7,210,3,3230
0,3,6258,2,1,13,143,3,3671
1,0,71,0,3,4,254,3,2585
2,0,46,2,3,10,195,1,1105
0,4,7094,1,4,5,96,2,2840
2,0,79,2,2,8,254,2,1052
0,5,3967,2,1,0,139,2,2475
0,4,3581,0,4,5,212,2,2320
0,3,477,0,2,1,191,1,1455
0,2,1825,2,2,3,175,0,1581
0,1,7955,0,6,3,166,1,3065
2,0,70,1,3,10,274,2,2074
2,0,98,1,4,5,207,2,1407
2,0,21,0,2,4,176,3,2723
2,0,61,0,2,8,113,1,1240
0,2,4360,1,6,12,81,2,1868
0,1,8057,1,1,3,229,1,2790
2,0,53,1,1,10,211,1,1629
0,4,6654,0,1,2,190,3,4437
2,0,39,0,7,15,195,1,2019
2,0,28,2,1,9,143,3,1874
0,1,166,2,5,6,155,0,1088
1,0,514,1,2,3,295,2,1541
0,3,3746,2,1,8,67,3,3313
0,5,8432,2,6,13,213,0,5439
0,1,1216,2,3,6,50,0,1566
2,0,59,2,6,12,93,3,2364
2,0,19,2,7,10,221,1,1975
2,0,11,0,4,6,193,0,2342
2,0,15,1,4,14,188,0,2228
1,0,1457,0,4,9,250,2,1801
1,0,129,0,3,6,266,0,1857
0,4,3103,2,6,4,188,2,1561
2,0,20,1,6,9,247,3,2528
2,0,44,0,6,6,111,3,2100
2,0,50,2,4,6,117,0,1841
0,5,5779,1,7,12,168,3,3963
1,0,1257,1,3,9,183,0,2269
2,0,36,2,3,7,127,0,1799
0,2,216,2,7,5,149,3,2558
1,0,997,2,7,15,143,0,2938
1,0,250,2,7,13,166,0,2229
0,2,1066,2,6,4,108,1,1043
2,0,38,0,6,10,226,1,1779
1,0,1510,1,4,11,134,1,1385
0,2,8162,0,7,11,243,0,1702
1,0,1098,2,4,0,274,0,2525
2,0,77,1,1,15,148,0,1952
1,0,1233,1,1,3,74,0,1361
2,0,55,2,4,2,183,0,2245
0,5,6296,1,7,15,163,2,3927
2,0,53,2,2,3,162,1,1012
0,3,2670,1,1,14,299,3,3202
1,0,575,0,7,0,72,3,2359
2,0,95,0,1,12,166,3,3569
1,0,809,2,4,10,113,2,1510
1,0,390,2,2,10,182,3,1928
1,0,1409,2,3,8,237,1,1726
0,1,8585,0,3,4,113,3,4414
0,4,4444,0,6,4,253,3,3257
2,0,98,2,6,12,53,2,2074
1,0,1828,2,4,6,70,1,1617
1,0,1557,2,4,15,294,1,1568
1,0,1099,2,6,15,74,0,1749
0,1,3956,1,7,1,178,3,3247
1,0,1718,1,1,6,242,3,2854
1,0,442,1,5,0,169,0,2012
1,0,304,0,1,8,264,0,1530
2,0,8,0,7,5,242,0,1897
1,0,1948,2,3,15,162,3,2749
2,0,64,1,3,10,85,3,2552
1,0,1780,0,3,13,135,0,2893
2,0,3,1,6,2,162,2,1576
1,0,888,1,6,13,221,0,1944
2,0,91,1,3,4,184,3,2080
2,0,45,1,1,1,76,0,2058
2,0,79,2,1,12,114,3,2354
0,4,7337,0,5,5,102,0,4845
2,0,24,0,6,4,273,0,2266
0,2,7475,1,4,13,50,3,2118
1,0,1654,2,1,3,184,3,2812
2,0,2,0,3,6,273,0,2286
1,0,1423,2,4,3,197,1,1437
1,0,920,0,2,13,281,3,3177
2,0,79,2,3,5,180,0,1350
0,2,5608,1,1,13,221,1,1236
2,0,38,0,7,13,142,2,1986
1,0,1660,1,7,2,299,1,2105
1,0,697,1,4,6,74,1,1348
1,0,588,1,6,4,80,0,1606
1,0,861,0,2,8,298,1,1476
0,4,7148,2,3,0,117,0,3530
0,2,8148,1,2,8,79,0,1559
2,0,6,0,1,13,130,3,2720
2,0,28,1,2,8,123,1,968
1,0,1980,1,4,13,215,2,1402
1,0,150,0,2,8,247,3,2917
0,4,2722,2,4,13,186,0,2431
0,4,3624,2,5,8,238,2,3122
2,0,1,2,5,8,68,3,3236
2,0,61,2,6,13,247,2,2317
2,0,11,0,2,12,294,0,2023
0,2,5875,0,2,15,233,1,1887
2,0,46,0,6,0,294,2,2092
1,0,1200,1,3,14,222,1,1666
1,0,1365,2,6,14,291,3,2679
2,0,80,0,6,10,271,2,1691
0,1,7226,0,5,12,89,1,3197
1,0,441,0,6,6,181,0,2547
1,0,47,0,6,8,264,3,3270
1,0,845,0,6,14,235,2,1599
0,2,7916,0,1,12,53,1,768
2,0,71,0,1,12,203,3,2732
2,0,81,2,5,8,51,3,2458
2,0,18,2,3,5,181,3,2028
1,0,1814,1,2,14,96,3,3071
2,0,42,1,6,5,150,3,3161
0,3,6474,2,5,10,252,0,3583
1,0,1588,1,1,11,148,3,1941
2,0,59,0,6,8,70,1,1376
2,0,68,0,2,15,66,3,3131
1,0,1741,0,1,12,226,3,3619
1,0,532,1,3,14,218,0,2022
0,4,8442,2,7,15,85,2,4346
2,0,42,0,6,0,87,3,2997
0,3,5259,1,7,1,61,2,3300
1,0,574,1,7,4,277,3,3372
0,5,1069,2,4,14,223,0,2091
0,5,3271,2,3,2,139,3,3466
0,5,4731,1,4,3,151,3,4813
1,0,353,1,6,3,147,2,1745
0,3,2886,0,1,2,109,1,1555
1,0,1527,1,2,8,54,2,695
2,0,80,1,6,0,136,3,2793
2,0,74,0,4,3,154,0,2543
0,2,4113,2,3,9,282,0,2268
1,0,1926,0,6,12,299,2,1877
1,0,792,0,7,15,127,0,1960
2,0,99,0,4,7,128,0,1786
2,0,61,1,6,7,207,3,2423
2,0,7,1,3,12,153,1,1439
2,0,38,0,7,8,176,2,2471
2,0,18,2,7,7,251,1,1367
2,0,91,0,1,9,203,1,788
2,0,61,0,3,13,117,0,1661
2,0,35,2,6,5,216,2,1542
0,2,5626,1,2,7,136,1,511
1,0,255,1,7,15,134,0,1916
2,0,65,1,4,6,123,1,1024
2,0,31,1,3,9,74,1,1403
2,0,73,0,6,3,147,3,3221
0,1,9246,0,6,14,195,2,4858
2,0,23,2,5,7,54,2,778
0,3,9142,1,2,0,98,0,3594
1,0,963,2,2,3,204,1,1020
0,2,7760,1,6,13,108,2,1506
0,4,7809,0,5,6,126,1,3070
0,5,3637,0,5,11,59,0,2908
1,0,1382,2,2,15,182,0,2549
1,0,792,2,6,4,78,2,2189
1,0,405,1,7,12,295,1,1244
2,0,44,1,3,11,280,2,1377
0,1,6474,2,5,11,263,2,2410
2,0,8,2,6,2,207,1,1513
0,2,8405,1,2,14,252,1,1392
1,0,1421,1,7,0,274,0,1979
0,2,369,2,4,4,108,3,2869
1,0,1267,0,1,6,239,0,1776
0,3,9088,1,7,3,166,0,3214
2,0,42,0,2,6,231,1,892
0,4,3018,1,1,14,298,3,3552
1,0,1352,0,7,1,260,2,2228
0,3,3403,2,1,9,231,1,2065
2,0,38,2,6,2,196,1,2789
0,4,289,2,1,9,223,3,2681
1,0,1360,2,6,0,104,3,3432
2,0,1,1,3,0,270,0,1795
0,1,9237,1,2,10,291,3,5884
1,0,119,2,6,3,189,0,1773
2,0,42,1,3,9,60,0,1536
2,0,32,0,2,11,162,0,2811
0,3,9041,1,1,4,71,3,4706
1,0,99,0,6,10,171,1,1325
0,4,7423,2,4,2,210,0,3906
2,0,96,1,6,4,72,2,1888
1,0,91,0,7,0,247,3,3030
0,2,6292,2,2,0,223,3,3604
0,4,9818,2,1,3,240,0,4990
0,1,2195,1,5,6,83,3,2745
0,1,6573,0,6,12,203,2,3542
0,1,8592,2,5,6,296,0,3198
0,3,5320,0,5,10,84,2,2050
2,0,29,0,5,12,116,3,2205
1,0,970,2,7,5,208,0,2015
0,2,5847,2,4,9,226,1,1482
2,0,82,1,2,10,143,2,1642
1,0,399,1,1,4,122,1,973
0,2,2010,0,5,14,175,3,3439
0,4,1295,2,6,15,240,2,1742
1,0,1374,2,5,7,187,3,3310
1,0,1959,1,4,2,250,2,1702
1,0,369,1,1,2,164,0,1533
0,2,4208,0,1,8,243,3,1916
1,0,1015,1,4,12,282,3,2866
0,1,9597,0,1,9,107,1,3307
2,0,84,2,2,0,207,2,1082
2,0,34,0,6,3,213,0,2119
2,0,48,2,4,7,190,3,3247
2,0,56,2,4,12,191,3,2265
2,0,41,1,5,3,152,1,1354
2,0,2,0,6,1,125,3,2753
2,0,4,2,2,2,137,0,1600
1,0,1410,2,2,14,198,1,1186
1,0,24,0,4,11,242,2,2098
1,0,1415,0,7,12,72,1,1823
0,3,6119,2,6,9,237,1,2085
1,0,75,0,2,11,72,0,2473
0,5,7973,1,1,2,290,1,4684
1,0,1494,1,6,14,192,1,1495
0,4,1505,2,3,6,120,0,1761
0,4,9982,2,6,7,100,3,5069
2,0,83,2,4,8,156,2,1140
0,5,9146,0,2,0,97,2,4045
1,0,1966,1,7,3,164,3,2560
0,5,8453,1,3,6,109,1,3867
1,0,1651,1,2,5,190,2,1470
1,0,1990,0,3,15,106,0,2341
0,5,7955,2,6,9,185,3,5687
2,0,43,1,4,6,193,0,2032
0,2,7676,0,3,6,229,3,2499
2,0,23,0,2,15,263,2,1825
2,0,86,0,6,0,72,2,1829
0,4,315,1,3,5,263,1,866
2,0,25,0,6,6,95,3,2601
2,0,48,2,5,0,164,3,2965
1,0,1945,1,7,10,176,1,1068
0,2,1299,2,6,10,215,3,3361
1,0,923,1,7,12,275,3,3220
1,0,1504,1,2,1,100,3,2487
2,0,29,1,2,9,107,0,1536
0,5,5676,2,2,10,197,3,4338
2,0,96,0,6,12,169,3,3332
1,0,1510,1,5,13,138,0,1606
2,0,58,0,2,6,147,3,2132
2,0,11,1,2,0,112,3,1780
2,0,60,0,5,11,222,3,1730
0,5,7968,2,3,15,151,2,4950
0,4,3443,2,4,1,94,1,3041
1,0,1150,1,6,8,286,1,923
1,0,54,0,6,12,119,2,2033
0,4,1239,1,5,5,64,2,1596
2,0,16,1,5,2,130,0,1686
1,0,1959,1,7,10,66,3,3291
2,0,62,1,3,11,152,2,1133
0,2,7189,2,2,9,211,2,1589
0,5,2165,0,4,1,176,2,2572
0,5,7063,2,4,4,83,0,4136
1,0,1796,0,6,4,146,3,3154
1,0,1405,0,5,5,217,0,2086
0,2,6113,1,7,12,255,3,1951
0,4,1430,1,7,12,85,0,2330
0,1,5157,0,2,3,57,3,3842
0,3,830,1,7,7,243,2,2441
0,1,1597,1,5,3,295,3,3147
1,0,1377,0,4,3,267,1,946
2,0,43,1,2,2,138,2,1229
0,4,7044,2,5,7,215,2,3143
0,3,9604,2,1,6,132,3,3572
1,0,1935,1,5,15,85,3,2869
2,0,26,2,6,7,271,2,1598
0,2,9259,1,4,12,175,2,1711
1,0,659,2,4,3,195,3,1844
2,0,38,1,1,7,94,0,1444
0,1,2883,0,1,0,73,2,2068
1,0,352,0,2,9,163,1,951
2,0,13,2,6,1,54,0,2153
1,0,1604,0,3,8,118,1,994
0,4,1715,2,7,3,112,1,1371
0,2,465,2,4,9,116,3,3231
1,0,39,0,3,10,288,0,2356
1,0,893,1,4,1,86,1,1312
1,0,1567,1,7,0,245,1,1463
0,3,9683,0,7,8,280,0,5176
2,0,77,0,4,10,289,3,3348
2,0,53,1,7,1,285,1,1807
0,5,8916,1,4,5,112,1,4640
1,0,1979,0,3,7,89,3,2631
2,0,6,0,1,4,283,3,2256
0,4,7871,2,1,5,100,0,2775
1,0,779,1,3,8,146,0,1246
0,3,5846,0,1,14,54,3,3610
2,0,28,1,1,14,109,0,2548
0,4,6590,1,7,6,68,0,3052
1,0,1779,0,6,13,50,0,2363
1,0,867,2,6,10,101,0,2399
0,4,7513,1,7,8,271,3,4580
0,3,5557,2,6,13,147,3,3258
0,1,5792,2,3,14,184,1,3129
2,0,53,0,5,2,72,0,2647
2,0,77,1,2,9,203,1,1356
0,4,1222,2,3,15,279,0,2130
1,0,1251,2,6,15,233,2,1485
0,4,2363,2,2,9,168,0,2746
2,0,8,2,6,12,76,3,3110
0,3,2740,1,3,13,127,1,1381
2,0,61,1,4,1,224,1,1067
0,4,942,2,1,2,147,0,2147
1,0,1378,1,3,15,295,2,1668
2,0,87,0,4,4,160,2,1376
2,0,8,0,5,7,96,2,1316
1,0,276,1,7,10,209,0,2627
1,0,1364,1,7,1,201,3,3187
0,2,7699,2,2,15,77,3,3038
2,0,69,2,2,0,80,1,1130
0,3,7724,0,4,1,161,3,3725
1,0,1672,2,1,14,242,1,1539
1,0,520,0,4,14,105,2,1597
0,2,8406,1,1,7,251,2,606
1,0,691,2,1,12,122,0,1942
2,0,21,2,4,5,186,1,1208
1,0,1931,2,6,1,181,3,2875
0,4,8773,2,6,11,209,3,6093
2,0,18,0,5,0,72,0,1953
0,1,3731,1,3,7,268,0,4130
0,2,8155,2,6,3,74,0,2935
1,0,755,2,1,3,60,2,844
1,0,371,2,1,14,135,3,3365
2,0,7,2,2,5,158,2,1931
2,0,51,1,4,12,286,1,1785
2,0,88,1,6,14,131,0,2581
0,4,9425,0,1,9,84,1,3495
2,0,40,2,4,5,110,2,1083
1,0,1091,0,3,5,89,3,2028
0,5,3150,2,3,0,208,0,3425
2,0,78,0,5,6,228,0,1316
0,1,3220,1,2,6,189,0,2686
0,2,298,1,1,2,138,2,1009
0,1,502,1,5,1,68,3,3218
1,0,826,1,7,6,198,0,2598
2,0,9,1,2,10,283,2,1245
0,1,1743,2,1,14,135,0,2281
2,0,67,2,1,12,259,2,1096
2,0,23,2,2,6,267,1,1486
0,1,3974,2,7,8,250,0,3482
0,1,3080,2,6,4,241,1,2542
1,0,1539,0,5,7,260,2,1688
2,0,16,1,2,3,91,2,1799
2,0,93,1,3,10,192,0,1461
1,0,666,1,4,3,129,1,1278
2,0,60,2,1,4,54,0,1474
2,0,88,2,4,12,88,0,2465
2,0,68,0,1,9,87,2,1226
2,0,89,1,1,11,265,1,1013
2,0,97,1,7,1,288,2,1587
2,0,42,2,7,14,218,2,1296
2,0,83,1,5,2,299,1,1377
2,0,31,2,4,10,54,3,2580
1,0,1495,2,2,6,247,0,1684
2,0,67,0,7,2,94,1,1787
2,0,44,1,1,13,188,0,1276
1,0,1914,0,3,4,59,2,1585
0,1,4334,0,2,2,102,1,2386
0,4,2352,0,6,15,69,2,1991
0,3,8443,1,1,9,54,0,3202
1,0,571,2,7,13,65,2,2005
2,0,19,2,2,1,178,0,1808
0,1,9969,1,3,14,65,3,4350
0,1,9844,1,5,7,86,0,4570
1,0,1158,1,5,4,288,0,2078
0,2,3711,0,5,11,114,2,1761
1,0,1902,0,2,3,60,3,3062
2,0,74,0,2,1,189,1,1843
1,0,449,0,3,0,139,3,2927
0,3,4132,2,1,8,291,1,2309
2,0,35,0,6,8,253,0,1276
0,4,9122,2,1,3,226,0,3542
1,0,124,0,1,3,243,0,1245
1,0,1588,2,3,15,226,3,2123
0,4,1812,0,4,8,71,0,2070
2,0,27,2,3,4,282,1,1064
1,0,677,2,2,15,190,3,2945
0,3,5815,2,2,3,61,3,3261
2,0,78,0,1,2,164,2,1015
1,0,407,1,7,1,160,2,1749
2,0,42,2,4,9,211,3,2311
2,0,18,1,1,11,130,0,2451
1,0,1105,2,5,5,89,0,2086
2,0,21,0,6,2,251,3,2752
2,0,36,0,4,12,217,2,1457
1,0,1271,0,4,8,262,0,1523
1,0,1804,1,2,7,244,2,1255
0,5,6507,0,2,14,99,1,4220
1,0,830,1,1,2,136,3,2175
0,3,8951,0,7,15,174,3,5474
2,0,62,2,7,9,293,1,1993
1,0,120,0,4,12,74,3,2402
0,5,2620,1,7,9,93,0,2865
2,0,95,0,4,13,166,2,1587
0,3,6615,2,5,14,243,0,4178
2,0,61,2,3,3,86,1,1792
0,5,5009,2,4,13,255,2,3223
0,5,7493,0,1,0,145,3,6438
0,3,4045,1,4,3,104,3,3166
2,0,24,1,2,11,278,1,1284
1,0,1328,0,1,10,148,0,1493
1,0,839,0,5,5,216,2,2735
0,5,6014,0,1,1,126,0,3397
1,0,359,1,5,12,63,3,2611
1,0,1839,2,2,0,150,0,1478
1,0,929,0,7,7,253,3,2917
2,0,61,0,5,2,212,0,2442
0,1,9089,1,2,12,79,1,4144
2,0,46,1,5,8,181,1,1078
1,0,1814,1,2,7,202,1,1161
1,0,333,2,6,1,189,1,2363
1,0,1389,0,7,14,253,1,1926
1,0,40,2,7,3,76,2,1530
2,0,8,1,7,5,128,0,1534
2,0,39,1,7,13,84,2,1325
1,0,1435,2,4,4,171,3,2262
1,0,104,2,5,12,263,0,2213
1,0,1500,1,5,2,241,3,3141
2,0,21,1,6,8,261,1,1704
2,0,60,2,4,5,126,2,1479
0,2,1018,1,2,10,85,0,1999
2,0,49,0,1,12,255,0,2534
1,0,370,1,7,7,217,1,2037
2,0,91,1,3,4,218,1,1122
1,0,1318,2,2,6,101,3,1723
0,4,9953,2,6,9,109,2,5416
1,0,1311,0,2,11,282,1,1685
0,4,6415,2,1,12,232,3,5267
2,0,20,2,4,3,102,0,1827
0,5,6229,0,3,10,82,2,3234
1,0,827,2,7,0,245,1,1433
0,3,4193,2,4,0,91,0,2263
2,0,37,2,3,2,177,1,1433
2,0,96,1,2,5,74,3,2235
2,0,7,0,3,13,54,0,1414
1,0,535,0,5,12,285,2,2237
0,4,135,0,3,8,252,3,2373
0,1,3983,2,4,2,151,2,2307
0,1,8328,1,3,2,156,0,3164
2,0,38,1,2,1,63,1,692
0,4,8163,0,2,12,209,3,4615
0,2,2728,0,3,1,157,1,2141
0,2,3695,0,5,8,275,3,1894
2,0,83,0,4,3,50,1,930
2,0,3,2,6,13,209,3,2645
2,0,64,1,7,0,106,1,1364
0,3,7678,0,7,8,252,3,3708
2,0,19,1,5,9,78,0,2336
0,3,3252,0,1,5,193,2,1422
2,0,60,0,6,12,125,0,1797
2,0,71,0,2,8,192,3,2118
0,5,3038,0,2,14,115,2,2764
2,0,26,2,7,10,226,3,3678
0,4,7367,2,6,7,105,3,5696
1,0,52,2,1,4,147,1,495
2,0,17,2,1,14,152,3,2539
0,4,6738,1,4,3,295,3,6355
2,0,42,1,5,11,184,0,1608
2,0,86,0,3,4,224,0,1527
2,0,23,1,4,9,269,3,2398
2,0,44,2,4,9,194,3,2110
2,0,68,0,2,8,275,2,1221
2,0,62,0,7,3,277,2,1548
2,0,14,1,2,9,276,0,2390
2,0,18,0,4,2,98,2,1010
2,0,93,2,5,13,265,1,1558
0,5,5067,2,1,8,164,1,2983
1,0,1034,1,5,7,118,2,2007
2,0,35,0,7,8,104,2,1212
0,1,6972,2,1,9,247,1,2632
2,0,84,2,5,12,275,3,2927
0,1,9351,0,3,6,274,0,3844
1,0,271,0,7,8,145,0,1744
2,0,6,2,5,10,295,2,3079
1,0,62,1,2,10,260,3,1983
2,0,24,1,3,2,287,1,1087
0,4,9811,2,3,11,61,0,3898
2,0,76,1,7,15,195,2,2225
1,0,1154,2,6,8,67,1,880
1,0,1645,1,4,11,122,0,2199
2,0,73,0,6,15,121,1,1501
2,0,21,0,5,8,294,1,2104
1,0,179,1,5,8,243,3,2441
0,3,5618,2,6,6,284,1,1758
0,5,5872,1,3,5,198,2,3627
1,0,964,1,5,0,208,3,3640
0,2,1921,1,2,8,299,0,1892
1,0,1642,1,3,15,68,2,1443
2,0,67,1,5,15,78,0,1951
1,0,1828,0,7,2,242,0,2031
2,0,17,2,3,2,262,2,1950
2,0,64,0,2,4,173,1,824
2,0,45,2,2,0,286,3,1947
2,0,26,2,4,11,94,3,2401
0,4,4730,2,4,11,158,0,2210
1,0,516,1,6,9,114,1,806
0,2,9149,1,5,4,153,0,2260
2,0,71,2,3,3,241,3,2265
2,0,38,1,3,11,223,3,2786
0,5,3962,1,6,12,259,2,2799
0,5,2622,0,4,4,181,2,1782
1,0,656,2,1,14,294,3,2696
2,0,67,0,1,14,142,2,1702
1,0,383,2,4,1,202,1,1160
1,0,1133,1,1,12,74,2,1201
2,0,69,0,1,8,296,2,1490
2,0,48,0,3,1,293,3,2359
2,0,32,2,1,4,293,2,1337
2,0,45,1,2,12,255,1,1116
2,0,88,2,3,12,54,2,867
2,0,94,2,7,9,153,1,1970
1,0,1102,1,5,12,80,2,1092
1,0,412,0,6,7,83,1,1151
1,0,1229,2,7,7,289,0,1461
0,2,6933,1,7,14,122,0,2790
2,0,17,2,1,15,84,3,2314
1,0,335,2,6,5,176,3,2892
1,0,995,2,5,7,268,0,2220
1,0,626,0,2,11,248,3,2380
2,0,50,0,1,8,162,3,1815
2,0,11,0,1,3,199,1,1504
2,0,53,2,6,5,124,1,1419
1,0,1527,0,2,15,87,1,1577
2,0,60,2,2,2,271,2,1040
2,0,46,1,6,7,143,1,569
1,0,185,1,7,2,77,1,1458
1,0,24,2,1,14,125,3,2955
0,3,2314,0,5,15,82,3,3816
1,0,1582,0,3,11,194,3,2393
0,4,9857,1,6,3,276,2,6233
0,5,2799,2,5,14,228,0,3363
1,0,1006,2,2,14,211,1,1784
2,0,56,2,2,1,227,0,2421
2,0,90,1,5,13,122,1,1741
0,5,9947,1,3,0,69,3,5557
1,0,1510,0,3,2,118,3,2354
0,5,8270,1,4,5,154,2,3751
2,0,97,2,2,14,271,3,2492
1,0,498,0,1,15,216,0,2500
2,0,85,0,2,11,226,3,2280
1,0,466,2,2,6,141,2,1091
1,0,1557,2,1,14,84,1,1488
2,0,43,1,1,3,288,3,2603
0,2,5589,0,2,8,57,3,2056
1,0,98,1,4,0,59,3,2157
2,0,82,2,5,15,207,0,1297
0,5,5562,1,7,13,239,3,3969
1,0,891,0,7,12,197,1,1495
2,0,40,2,7,2,179,3,3543
1,0,1941,1,5,7,207,3,2798
2,0,10,2,3,7,292,1,1460
0,2,3632,2,7,15,210,2,2014
1,0,1488,1,1,4,204,1,596
2,0,21,2,4,0,156,0,1486
0,3,2991,1,1,14,133,0,1740
1,0,304,2,2,5,166,1,1078
2,0,68,2,3,15,191,0,1252
2,0,99,1,1,12,126,1,972
0,3,8099,2,1,9,247,3,2924
0,4,2683,0,3,6,218,2,1656
0,3,6802,0,4,8,104,3,4154
1,0,1012,1,4,1,232,1,1542
2,0,64,2,5,10,219,2,1252
1,0,54,2,6,5,290,0,2044
0,5,2336,1,1,8,239,1,2400
0,5,294,0,7,10,65,1,1299
1,0,1571,1,7,9,150,2,904
1,0,1076,0,5,6,97,0,2175
0,4,768,2,4,0,61,3,2961
1,0,1773,1,7,5,192,0,2876
2,0,52,1,1,4,90,3,3343
1,0,1346,1,1,3,290,2,1192
2,0,24,0,4,5,242,0,1246
2,0,39,2,3,8,246,3,2262
1,0,909,2,5,14,220,2,1340
1,0,1136,2,6,11,242,1,1143
1,0,1016,0,7,14,76,0,2355
0,4,2264,0,6,10,232,0,3303
0,2,4327,2,2,13,118,1,1193
2,0,1,1,7,13,124,3,3149
2,0,6,2,1,2,160,1,1367
2,0,80,1,4,6,199,1,1105
1,0,38,2,5,13,219,0,1734
0,3,2976,1,1,1,102,3,2746
1,0,992,1,1,6,65,0,1506
0,5,1807,2,4,4,115,0,1985
0,1,8358,1,6,6,258,2,3301
0,2,2705,2,2,15,203,0,2080
0,1,9156,0,1,0,247,3,4232
2,0,33,1,2,14,61,2,1639
0,2,6465,1,7,12,268,1,919
2,0,5,2,3,11,139,1,554
2,0,69,1,5,15,164,3,2692
0,1,9198,0,4,9,58,1,3238
2,0,77,0,7,0,283,3,3847
0,5,7723,1,4,12,128,3,5279
0,5,3227,0,7,9,71,0,3122
0,4,8526,1,6,3,213,3,5516
0,5,7363,1,6,5,140,0,4480
1,0,1298,0,5,7,255,3,3765
2,0,17,0,3,6,139,2,1454
2,0,68,1,1,13,135,1,705
0,1,5794,2,2,15,176,2,2969
2,0,24,1,7,11,145,0,1631
1,0,692,0,7,9,94,2,1263
0,5,1126,2,3,3,280,3,2803
2,0,11,2,7,3,142,1,1382
1,0,1593,1,7,2,271,2,1522
2,0,14,0,2,3,141,0,1786
1,0,1523,1,6,7,134,2,1644
1,0,341,1,3,7,215,1,936
0,5,11,1,6,0,69,1,1270
0,5,1616,2,2,0,130,0,2143
0,1,570,2,5,13,207,2,1265
2,0,19,1,5,6,257,2,1401
2,0,50,2,5,2,234,3,2025
2,0,93,2,5,10,247,2,2307
2,0,60,0,5,13,170,1,1820
0,3,3160,0,2,12,212,2,1688
2,0,78,1,5,11,278,3,2708
0,1,7321,2,6,6,141,0,2817
1,0,201,1,6,1,111,2,1765
0,3,4273,0,4,9,251,2,2386
2,0,40,1,5,1,95,1,1376
2,0,28,1,2,0,182,1,849
0,5,5844,2,6,12,263,2,3866
2,0,13,1,3,10,225,1,1241
0,4,9280,1,2,12,293,3,5238
0,2,5917,2,6,11,105,3,3328
0,1,3498,2,1,7,134,2,1697
1,0,817,1,4,15,211,3,3379
1,0,667,2,5,4,165,2,928
1,0,727,0,7,10,260,2,2194
2,0,77,0,2,13,191,0,2107
1,0,4,1,7,15,82,0,3151
1,0,183,2,1,15,156,3,2304
0,3,4023,0,5,1,61,0,2904
1,0,1815,0,1,5,175,2,1043
2,0,81,2,5,3,268,0,2015
1,0,1104,0,2,12,113,3,2061
2,0,93,0,2,15,58,3,2592
0,4,7657,2,4,0,240,1,3038
2,0,53,1,1,7,68,0,1452
2,0,87,1,5,0,223,1,1131
1,0,520,2,5,6,168,3,1671
1,0,494,2,2,13,111,2,843
0,5,8406,1,4,1,257,2,4761
0,1,4130,2,4,15,159,2,2808
0,2,4004,0,4,13,218,1,1674
0,2,7726,2,3,12,109,0,2006
2,0,15,2,2,10,236,3,2209
1,0,190,2,3,15,165,2,2157
0,5,9324,2,7,8,231,1,4456
1,0,1047,1,3,3,234,0,1486
1,0,1188,2,3,1,166,2,1801
0,1,6317,1,2,9,239,3,4423
2,0,87,2,5,10,288,0,1979
1,0,383,2,6,2,225,0,2989
2,0,9,2,4,2,162,0,2305
0,3,159,0,3,7,101,0,2155
0,1,1272,0,5,2,59,1,1731
2,0,16,0,5,14,226,3,2747
0,2,1123,2,2,0,226,1,1395
1,0,1000,2,4,1,264,0,1932
0,3,1444,0,5,2,280,2,1454
1,0,1973,0,4,6,205,1,2073
1,0,687,0,7,11,161,2,2568
2,0,71,1,5,14,295,3,2670
0,3,1702,1,7,1,195,3,3289
2,0,68,0,4,5,215,3,3331
1,0,840,0,5,13,253,0,2218
2,0,86,1,6,15,85,1,1545
1,0,80,0,4,13,145,1,1241
2,0,38,0,6,15,136,1,2545
0,4,6906,0,4,10,177,2,3046
1,0,761,2,6,10,122,0,1476
1,0,282,2,5,11,162,2,1104
1,0,450,0,3,9,183,0,2712
1,0,959,1,3,9,118,1,848
1,0,528,0,2,0,266,3,2820
1,0,62,0,7,5,213,0,1610
0,1,9446,1,3,4,291,3,4042
1,0,731,2,3,12,141,3,2276
0,1,4244,0,1,14,254,0,2894
2,0,19,0,5,15,115,2,1351
1,0,1140,1,6,13,287,0,2018
0,1,2466,0,7,3,266,3,2631
2,0,86,1,1,13,254,1,1238
0,5,2388,0,3,12,289,1,2362
1,0,216,0,5,13,271,0,2448
1,0,441,2,7,13,244,0,2262
1,0,1398,1,1,13,243,0,1509
1,0,564,2,2,10,108,2,1336
2,0,82,2,7,4,287,0,2474
2,0,89,1,4,15,130,3,2545
0,4,3400,2,6,12,139,3,3731
0,1,2451,2,7,9,276,2,2055
0,2,9197,0,5,6,112,3,3270
0,1,3316,0,6,12,80,2,2458
1,0,1802,1,1,8,172,1,863
1,0,74,1,5,8,76,1,1087
2,0,71,1,6,8,113,2,1710
2,0,95,1,5,8,129,0,3043
1,0,729,0,6,2,296,1,2032
1,0,1713,0,1,11,112,0,2668
2,0,44,2,3,14,197,1,1616
2,0,56,1,4,13,139,1,1042
1,0,1506,1,4,9,212,1,1946
